5809	1492	9932	8751	2639
1589	5336	6296	591	2592
9316	7113	2330	7315	140
8167	140	1146	3155	3001
8489	468	2020	5058	1966
6644	6341	9823	5046	2920
9908	7165	5960	8330	2716
6244	2164	1350	44	8021
7197	5101	4064	7616	1809
9008	8996	4570	7552	7623
6869	9081	5109	3365	896
2651	5658	2562	9737	3577
3883	1849	7603	8066	758
8926	4366	9376	5819	1110
3838	9516	3686	8241	9550
3795	2344	2901	1350	5122
9993	6954	3925	5529	6352
4700	6874	9775	7379	7344
8324	6778	3831	8486	7886
4212	9252	2165	8958	9392
4196	6447	2954	9787	2874
6879	8501	6134	7321	583
8106	3165	6559	8426	3209
3215	5427	5093	9487	126
6519	3091	6199	481	4693
9672	9668	3580	8717	2997
1973	7086	8433	1643	1231
4130	5252	1133	8214	4918
216	840	1994	8968	7381
2154	3159	4376	9458	3576
1024	2409	249	3111	1633
4147	1520	4222	6591	4438
8531	1572	6678	9457	95
6604	1599	9139	5184	3534
5205	2000	2620	2893	5567
554	4110	7226	197	3
7456	830	7882	8072	2759
6899	5585	4709	2532	9084
3848	7129	8861	6934	8170
6185	5681	3112	9386	9332
4016	7531	1021	6636	297
7359	4351	9267	200	4771
5768	5824	1999	7632	6236
4040	3990	1829	8470	8923
1552	6523	3993	2172	2205
6991	6600	1542	636	6377
8879	1743	8984	4127	8171
5308	3813	449	6504	271
7707	3167	8771	633	437
9292	5273	1655	8446	4547
4047	7549	545	8320	8489
9237	803	4938	6628	819
2998	5518	2756	6198	2783
9905	3956	6237	7288	1204
5966	8742	6309	7087	7462
8163	1186	39	9802	6956
6674	2093	7079	2552	6506
6436	9450	3443	7389	1116
2004	1982	796	2309	8094
9324	6612	9591	723	9304
5242	4751	4884	9147	5248
1579	6496	3826	4487	4345
4950	3085	2125	3854	3293
4865	4029	8272	858	2309
6165	6298	4073	7494	3485
4185	8278	1749	2478	6998
5501	9931	3573	1023	5554
3437	5040	1570	2676	1189
9493	8959	3214	4810	6011
7072	2363	575	5206	4188
3547	4852	25	9721	2354
2408	609	2586	3797	1014
